Time,gps_header.seq,gps_header.stamp.secs,gps_header.stamp.nsecs,gps_header.frame_id,latitude,longitude,altitude,utm_easting,utm_northing,zone,grid
1663939603.2394016,0,48403,0,GPS1_Frame,42.312956666666665,-71.09696166666666,49.4,327184.4789785967,4686653.7793533,19,T
1663939604.2393422,0,48404,0,GPS1_Frame,42.312960000000004,-71.09697666666666,49.6,327183.2518644121,4686654.179965145,19,T
1663939605.2385714,0,48405,0,GPS1_Frame,42.31296666666667,-71.09698666666667,49.9,327182.44595313957,4686654.940559938,19,T
1663939606.2584977,0,48406,0,GPS1_Frame,42.31296999999999,-71.097,49.8,327181.356198977,4686655.337786345,19,T
1663939607.2581367,0,48407,0,GPS1_Frame,42.31297333333334,-71.09701166666667,49.6,327180.4038046424,4686655.731627104,19,T
1663939608.2577653,0,48408,0,GPS1_Frame,42.31298,-71.09702333333333,49.5,327179.4605341563,4686656.495608077,19,T
1663939609.2402897,0,48409,0,GPS1_Frame,42.31298833333334,-71.09703333333333,49.4,327178.65918544924,4686657.441273371,19,T
1663939610.2567236,0,48410,0,GPS1_Frame,42.31299833333334,-71.097045,49.8,327177.72503922484,4686658.575394677,19,T
1663939611.2379713,0,48411,0,GPS1_Frame,42.31300833333333,-71.097055,50.1,327176.9282529463,4686659.706130227,19,T
1663939612.2567823,0,48412,0,GPS1_Frame,42.31301499999999,-71.09706666666666,50.1,327175.98498337885,4686660.4701117,19,T
1663939613.2381973,0,48413,0,GPS1_Frame,42.313021666666664,-71.09707666666667,50.1,327175.17907362385,4686661.230707379,19,T
1663939614.2570584,0,48414,0,GPS1_Frame,42.31302666666667,-71.09708666666667,50.2,327174.3686020281,4686661.806233115,19,T
1663939615.2400703,0,48415,0,GPS1_Frame,42.31303166666667,-71.09709666666666,50.2,327173.55813056603,4686662.381758946,19,T
1663939616.2386339,0,48416,0,GPS1_Frame,42.31303833333333,-71.09710666666666,50.1,327172.7522212923,4686663.1423549205,19,T
1663939617.2372031,0,48417,0,GPS1_Frame,42.313044999999995,-71.09711833333334,50.2,327171.8089526398,4686663.906336986,19,T
1663939618.2583432,0,48418,0,GPS1_Frame,42.31305166666666,-71.09712833333333,50.4,327171.0030437348,4686664.666933173,19,T
1663939619.2571354,0,48419,0,GPS1_Frame,42.313055,-71.097135,50.4,327170.46272981295,4686665.050617326,19,T
1663939620.257009,0,48420,0,GPS1_Frame,42.31305999999999,-71.09714000000001,50.4,327170.0643376113,4686665.615985533,19,T
1663939621.2591598,0,48421,0,GPS1_Frame,42.31305999999999,-71.09714000000001,50.4,327170.0643376113,4686665.615985533,19,T
1663939622.2574735,0,48422,0,GPS1_Frame,42.31305999999999,-71.09714166666666,50.5,327169.9269780889,4686665.619371563,19,T
1663939623.2391295,0,48423,0,GPS1_Frame,42.31306333333334,-71.09714666666667,50.5,327169.524023814,4686665.999669762,19,T
1663939624.239402,0,48424,0,GPS1_Frame,42.31307,-71.097155,50.8,327168.85547490325,4686666.7568801725,19,T
1663939625.2383802,0,48425,0,GPS1_Frame,42.31307833333334,-71.09716499999999,50.8,327168.0541288409,4686667.702546769,19,T
1663939626.2578115,0,48426,0,GPS1_Frame,42.31308333333333,-71.09717500000001,50.9,327167.2436585711,4686668.27807337,19,T
1663939627.2607033,0,48427,0,GPS1_Frame,42.313089999999995,-71.09718833333334,50.8,327166.16303175624,4686669.045442327,19,T
1663939628.2587683,0,48428,0,GPS1_Frame,42.31309666666666,-71.0972,50.7,327165.2197646161,4686669.809425329,19,T
1663939629.25857,0,48429,0,GPS1_Frame,42.31310333333332,-71.09721166666667,50.5,327164.2764976809,4686670.573408466,19,T
1663939630.23845,0,48430,0,GPS1_Frame,42.313111666666664,-71.09722333333335,50.3,327163.3377932703,4686671.522461784,19,T
1663939631.2389224,0,48431,0,GPS1_Frame,42.31311666666667,-71.09723666666667,50.1,327162.2526050233,4686672.104761327,19,T
1663939632.2583396,0,48432,0,GPS1_Frame,42.31312333333334,-71.09724833333333,49.9,327161.3093387194,4686672.868744884,19,T
1663939633.2610736,0,48433,0,GPS1_Frame,42.31312833333333,-71.09726166666665,49.8,327160.2241508425,4686673.451044751,19,T
